state,district,market,commodity,variety,arrival_date,min_price,max_price,modal_price
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,22-01-2018,28009,37800,36809
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,23-01-2018,32299,37819,36809
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,25-01-2018,29889,37401,36560
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,29-01-2018,28299,37150,36670
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,30-01-2018,32499,36570,35599
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,01-02-2018,31699,36250,35809
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,02-02-2018,35729,35909,35729
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,05-02-2018,27279,36511,35889
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,06-02-2018,32509,37250,35889
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,07-02-2018,37250,37250,37250
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,08-02-2018,28019,37211,36599
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,09-02-2018,36299,36599,36299
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,12-02-2018,29299,37029,36599
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,15-02-2018,30509,37021,36569
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,16-02-2018,34119,36809,35889
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,19-02-2018,29689,36751,35699
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,20-02-2018,30196,36450,35569
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,21-02-2018,34699,34699,34699
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,22-02-2018,28801,36160,35659
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,23-02-2018,31299,34909,33699
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,26-02-2018,28119,35501,34689
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,27-02-2018,28009,34709,33609
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,01-03-2018,28468,35401,34609
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,05-03-2018,26301,35269,34889
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,06-03-2018,33009,35500,34929
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,08-03-2018,27219,35309,34860
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,09-03-2018,33409,35009,34769
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,12-03-2018,27299,35621,34560
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,13-03-2018,32009,35069,34609
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,15-03-2018,27701,35701,34410
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,16-03-2018,29448,34529,33109
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,19-03-2018,28519,35321,34599
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,20-03-2018,26888,34310,33889
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,22-03-2018,27119,34589,33789
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,05-04-2018,26449,33560,32610
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,09-04-2018,26119,33739,32889
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,10-04-2018,31909,33499,32899
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,12-04-2018,26000,34500,33699
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,13-04-2018,31809,33889,33309
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,16-04-2018,27489,34899,33889
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,17-04-2018,33449,34889,33699
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,26-04-2018,27699,37511,36699
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,27-04-2018,25699,36699,35889
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,30-04-2018,27889,36099,35810
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,02-05-2018,32699,35299,34699
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,03-05-2018,26899,35749,34899
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,04-05-2018,31009,35469,34909
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,07-05-2018,26699,35770,34519
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,08-05-2018,32129,35609,34889
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,10-05-2018,27499,36129,35699
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,14-05-2018,30000,36566,35569
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,15-05-2018,28009,35699,34509
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,17-05-2018,27099,36701,35799
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,18-05-2018,31899,36249,35609
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,21-05-2018,31899,37201,36889
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,22-05-2018,33309,36789,35889
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,24-05-2018,28999,37201,35889
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,25-05-2018,32499,35749,34509
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,29-05-2018,30009,35899,34810
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,31-05-2018,29399,36501,35560
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,01-06-2018,33299,35729,34729
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,04-06-2018,28009,36511,35599
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,05-06-2018,32299,35299,34699
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,07-06-2018,28299,36001,35099
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,08-06-2018,28699,35009,34599
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,11-06-2018,28899,36201,34510
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,12-06-2018,32889,35069,34599
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,14-06-2018,28510,35611,34499
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,15-06-2018,32829,34499,33609
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,18-06-2018,28099,35501,34599
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,19-06-2018,27299,33929,32019
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,21-06-2018,28109,34511,33680
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,22-06-2018,31299,33769,32609
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,25-06-2018,28199,34011,33299
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,26-06-2018,29699,33899,32599
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,28-06-2018,28099,33060,32639
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,29-06-2018,31109,32299,31109
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,02-07-2018,28129,32501,31499
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,03-07-2018,26569,32899,31699
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,05-07-2018,27121,32669,31899
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,06-07-2018,28999,30299,28999
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,09-07-2018,28009,32501,31509
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,10-07-2018,28559,29409,28559
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,12-07-2018,27599,31119,30889
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,13-07-2018,26669,29129,27399
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,16-07-2018,24009,30001,28699
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,17-07-2018,23319,29199,27219
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,19-07-2018,24619,30110,29599
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,20-07-2018,26099,28619,26099
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,23-07-2018,27098,31499,30699
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,24-07-2018,28699,29989,28699
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,26-07-2018,25169,30629,30299
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,30-07-2018,28029,32401,30599
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,31-07-2018,30609,31099,30609
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,02-08-2018,26899,32269,30670
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,06-08-2018,25466,33301,31369
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,07-08-2018,28689,31369,30929
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,09-08-2018,26219,32601,31849
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,13-08-2018,26389,33010,32229
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,14-08-2018,28889,32410,31839
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,16-08-2018,28570,32501,31560
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,20-08-2018,24689,34121,33160
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,21-08-2018,30689,33429,32789
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,23-08-2018,28117,33999,32699
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,27-08-2018,27917,33501,32709
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,28-08-2018,25589,32209,31649
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,30-08-2018,27917,34109,32269
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,03-09-2018,27217,33301,32201
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,04-09-2018,27917,32410,31629
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,06-09-2018,27589,33301,32099
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,10-09-2018,27509,32601,31659
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,11-09-2018,27899,32249,31659
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,17-09-2018,27109,32819,31809
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,18-09-2018,26669,32509,31429
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,20-09-2018,26899,33601,32389
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,24-09-2018,26399,33439,32660
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,25-09-2018,30009,34569,33589
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,27-09-2018,27899,33949,33669
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,01-10-2018,27009,34680,33799
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,03-10-2018,30009,34499,33509
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,04-10-2018,26319,35111,34580
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,06-10-2018,27799,34719,33669
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,09-10-2018,31819,34499,33929
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,11-10-2018,28589,34451,33860
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,15-10-2018,27170,40009,34410
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,16-10-2018,32229,33989,32229
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,22-10-2018,29699,34399,33599
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,23-10-2018,31009,34369,33699
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,01-01-2018,10269,12089,10829
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,02-01-2018,10119,12000,11889
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,04-01-2018,10269,12108,11999
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,08-01-2018,10421,12205,11569
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,09-01-2018,10221,12209,11984
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,11-01-2018,10895,12389,11889
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,16-01-2018,11265,12339,12099
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,18-01-2018,10419,12369,11275
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,19-01-2018,11275,11904,11275
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,22-01-2018,11121,12389,11444
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,23-01-2018,11121,12339,11889
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,25-01-2018,10369,12218,11709
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,29-01-2018,7699,11829,10599
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,30-01-2018,11529,11709,11529
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,01-02-2018,9429,11619,10789
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,05-02-2018,9199,11710,10669
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,06-02-2018,11809,11809,11809
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,07-02-2018,11250,11250,11250
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,08-02-2018,8719,11399,10605
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,09-02-2018,11200,11309,11200
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,12-02-2018,9599,11809,10669
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,15-02-2018,6687,11289,10415
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,16-02-2018,11204,11204,11204
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,19-02-2018,10389,11104,10469
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,20-02-2018,6089,11390,10869
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,22-02-2018,8899,11399,10699
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,23-02-2018,10069,10989,10069
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,26-02-2018,6601,10999,10520
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,27-02-2018,10689,11159,10689
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,01-03-2018,5003,11099,10359
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,05-03-2018,8899,11569,10449
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,06-03-2018,5203,10769,10199
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,08-03-2018,6099,10869,9669
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,09-03-2018,10821,10821,10821
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,12-03-2018,7935,10900,10419
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,13-03-2018,9819,10851,9819
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,15-03-2018,10089,10891,10107
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,19-03-2018,9100,10861,10359
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,20-03-2018,6103,10899,10399
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,22-03-2018,10089,10919,10395
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,26-03-2018,10169,10169,10169
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,05-04-2018,5369,9899,9169
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,09-04-2018,7119,10429,9909
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,10-04-2018,9819,10519,10399
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,12-04-2018,9729,10529,10289
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,13-04-2018,10289,10589,10289
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,16-04-2018,9500,10719,10469
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,17-04-2018,10419,11069,10569
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,26-04-2018,7869,11709,10629
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,27-04-2018,7989,11499,10654
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,30-04-2018,6399,11499,10359
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,02-05-2018,10685,10685,10685
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,03-05-2018,10319,11369,10809
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,07-05-2018,8199,11328,10319
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,08-05-2018,10899,11169,10899
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,10-05-2018,9989,11169,10629
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,14-05-2018,7699,11389,10169
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,17-05-2018,10421,11319,10629
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,18-05-2018,11209,11209,11209
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,21-05-2018,10619,11508,11260
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,22-05-2018,10555,11499,10765
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,23-05-2018,10501,10555,10501
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,24-05-2018,10599,11518,11349
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,25-05-2018,9019,11299,10699
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,29-05-2018,9719,11571,10869
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,31-05-2018,10319,11605,10629
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,01-06-2018,11529,11529,11529
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,04-06-2018,9819,11548,10689
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,05-06-2018,10899,11410,10899
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,07-06-2018,6199,11500,11385
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,08-06-2018,11099,11239,11099
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,11-06-2018,10365,11418,10869
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,12-06-2018,9219,11809,11353
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,14-06-2018,10139,11502,11319
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,15-06-2018,11319,11429,11319
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,18-06-2018,6750,11409,10369
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,19-06-2018,10369,11409,11299
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,20-06-2018,11000,11000,11000
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,21-06-2018,10499,11471,10719
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,22-06-2018,11319,11319,11319
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,25-06-2018,10319,11447,10680
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,26-06-2018,11299,11440,11299
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,28-06-2018,10071,11427,10719
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,29-06-2018,11209,11209,11209
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,02-07-2018,10569,11390,10900
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,03-07-2018,11210,11290,11210
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,05-07-2018,8199,11327,10287
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,06-07-2018,10417,11129,10417
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,09-07-2018,9569,11218,10399
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,10-07-2018,10919,11259,10919
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,12-07-2018,10599,11188,10899
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,13-07-2018,10289,11079,10289
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,16-07-2018,10089,11109,10569
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,17-07-2018,11109,11109,11109
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,19-07-2018,10539,11079,10629
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,23-07-2018,10539,11171,10899
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,24-07-2018,10919,11159,10919
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,26-07-2018,7219,11209,10805
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,30-07-2018,11259,11259,11259
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,31-07-2018,10019,11450,10900
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,02-08-2018,10629,11499,11079
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,06-08-2018,10800,11669,11099
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,07-08-2018,11259,11759,11499
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,09-08-2018,10449,11669,11299
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,13-08-2018,10899,11786,11079
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,14-08-2018,12019,12119,12019
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,16-08-2018,11850,12149,11850
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,20-08-2018,9549,13269,12259
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,21-08-2018,12819,13509,13019
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,23-08-2018,12519,13899,12899
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,27-08-2018,10199,13689,12817
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,28-08-2018,13019,13609,13129
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,30-08-2018,10917,13769,12929
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,03-09-2018,12200,13969,12829
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,04-09-2018,13299,13609,13299
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,06-09-2018,12400,13852,13109
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,10-09-2018,8917,14109,13389
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,11-09-2018,13319,13519,13319
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,17-09-2018,12249,14809,13800
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,18-09-2018,12786,14729,13744
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,20-09-2018,12309,14179,13419
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,24-09-2018,12069,14049,13699
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,25-09-2018,10501,13850,13700
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,27-09-2018,12501,13818,12917
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,01-10-2018,13219,14569,13605
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,03-10-2018,12939,13219,12939
